id,user_id,sum_amount_usd,count_amount_usd,transactions_2018,transactions_2019_May,last_transaction_month,months,transaction_april,transaction_may
556,user_556,16521,399,284,115,May-19,0,1,1
557,user_557,16590,105,91,14,Mar-19,2,0,0
558,user_558,14997,272,29,243,May-19,0,1,1
559,user_559,91,7,7,0,Mar-18,14,0,0
560,user_560,1028,58,58,0,Apr-18,13,0,0
561,user_561,290966,724,460,264,May-19,0,1,1
562,user_562,2201,417,334,83,May-19,0,1,1
563,user_563,30032,472,432,40,May-19,0,1,1
564,user_564,817,14,14,0,Jun-18,11,0,0
565,user_565,2985,112,100,12,Apr-19,1,1,0
566,user_566,3064,78,78,0,Dec-18,5,0,0
567,user_567,82409,1233,654,579,May-19,0,1,1
568,user_568,11232,196,131,65,May-19,0,0,1
569,user_569,13155,126,84,42,May-19,0,1,1
570,user_570,64458,667,548,119,May-19,0,1,1
571,user_571,97,8,8,0,May-18,12,0,0
572,user_572,86477,121,121,0,Sep-18,8,0,0
573,user_573,8383,135,126,9,Apr-19,1,1,0
574,user_574,4960,108,107,1,Jan-19,4,0,0
575,user_575,3084,39,16,23,May-19,0,1,1
576,user_576,11572,162,162,0,Jul-18,10,0,0
577,user_577,20266,124,83,41,May-19,0,1,1
578,user_578,41,5,5,0,Jun-18,11,0,0
579,user_579,13778,384,306,78,May-19,0,1,1
580,user_580,22764,597,566,31,May-19,0,1,1
581,user_581,5353,199,169,30,May-19,0,1,1
582,user_582,1097,12,12,0,Jan-18,16,0,0
583,user_583,2185,257,136,121,May-19,0,1,1
584,user_584,10288,148,122,26,Apr-19,1,1,0
586,user_586,23292,243,216,27,May-19,0,0,1
587,user_587,44443,472,334,138,May-19,0,1,1
588,user_588,3330,154,44,110,Apr-19,1,1,0
589,user_589,10560,78,74,4,Mar-19,2,0,0
590,user_590,4266,233,196,37,May-19,0,1,1
591,user_591,3862,52,52,0,Feb-18,15,0,0
592,user_592,9742,505,290,215,May-19,0,1,1
593,user_593,3690,71,71,0,Sep-18,8,0,0
594,user_594,47428,1870,1494,376,May-19,0,1,1
595,user_595,16617,190,131,59,May-19,0,1,1
596,user_596,79,9,9,0,Nov-18,6,0,0
597,user_597,15143,243,235,8,Apr-19,1,1,0
598,user_598,9603,175,111,64,May-19,0,1,1
599,user_599,1849,94,41,53,Apr-19,1,1,0
600,user_600,2130,81,72,9,May-19,0,0,1
601,user_601,321,47,22,25,May-19,0,1,1
602,user_602,11789,334,262,72,May-19,0,1,1
603,user_603,211,14,14,0,Jul-18,10,0,0
604,user_604,281,33,10,23,May-19,0,1,1
605,user_605,940,22,22,0,Sep-18,8,0,0
606,user_606,9256,377,368,9,Feb-19,3,0,0
607,user_607,742,8,8,0,Jan-18,16,0,0
608,user_608,5247,116,91,25,Apr-19,1,1,0
609,user_609,86,2,2,0,Feb-18,15,0,0
610,user_610,39002,1011,695,316,May-19,0,1,1
612,user_612,20066,248,218,30,May-19,0,1,1
613,user_613,9946,209,117,92,May-19,0,1,1
614,user_614,24557,379,313,66,Apr-19,1,1,0
615,user_615,6050,171,118,53,May-19,0,1,1
616,user_616,26482,255,193,62,Apr-19,1,1,0
617,user_617,4256,36,36,0,Jun-18,11,0,0
618,user_618,8120,299,145,154,May-19,0,1,1
619,user_619,22,4,0,4,May-19,0,1,1
620,user_620,4553,109,20,89,Apr-19,1,1,0
621,user_621,1115,15,12,3,Jan-19,4,0,0
622,user_622,4493,184,151,33,Apr-19,1,1,0
623,user_623,8795,152,66,86,May-19,0,1,1
624,user_624,4501,275,152,123,May-19,0,1,1
625,user_625,1306,41,38,3,Feb-19,3,0,0
626,user_626,136,10,10,0,Apr-18,13,0,0
627,user_627,975,40,13,27,Apr-19,1,1,0
628,user_628,799,43,33,10,Apr-19,1,1,0
629,user_629,11946,242,107,135,May-19,0,1,1
630,user_630,66222,1508,715,793,May-19,0,1,1
631,user_631,9341,222,41,181,May-19,0,1,1
632,user_632,1925,47,35,12,Apr-19,1,1,0
634,user_634,2224,65,52,13,Apr-19,1,1,0
635,user_635,70,1,1,0,Jan-18,16,0,0
636,user_636,1122,76,65,11,May-19,0,1,1
637,user_637,4855,187,152,35,Apr-19,1,1,0
638,user_638,29952,124,97,27,May-19,0,1,1
639,user_639,16470,582,196,386,May-19,0,1,1
640,user_640,61990,713,494,219,May-19,0,1,1
641,user_641,3924,105,95,10,May-19,0,1,1
642,user_642,1199,15,15,0,Jul-18,10,0,0
643,user_643,9018,364,154,210,May-19,0,1,1
644,user_644,2089,42,0,42,Apr-19,1,1,0
645,user_645,18,3,0,3,Apr-19,1,1,0
646,user_646,42040,1644,1102,542,May-19,0,1,1
647,user_647,2089,57,51,6,Mar-19,2,0,0
648,user_648,8310,93,41,52,Apr-19,1,1,0
649,user_649,9874,211,122,89,May-19,0,1,1
650,user_650,14,8,8,0,Sep-18,8,0,0
651,user_651,3000,308,147,161,May-19,0,1,1
652,user_652,218,32,19,13,Apr-19,1,1,0
653,user_653,11586,41,41,0,Oct-18,7,0,0
654,user_654,1920,11,11,0,Apr-18,13,0,0
655,user_655,18,4,4,0,Apr-18,13,0,0
656,user_656,59,8,8,0,Feb-18,15,0,0
657,user_657,1261,67,5,62,May-19,0,1,1
658,user_658,247,16,14,2,May-19,0,1,1
659,user_659,113,6,6,0,Feb-18,15,0,0
660,user_660,1764,23,11,12,Jan-19,4,0,0
661,user_661,664,28,21,7,Mar-19,2,0,0
662,user_662,730,25,25,0,Jun-18,11,0,0
664,user_664,1881,16,16,0,Feb-18,15,0,0
665,user_665,561,11,7,4,Apr-19,1,1,0
666,user_666,511,7,7,0,Feb-18,15,0,0
667,user_667,455,17,17,0,Jun-18,11,0,0
668,user_668,22396,55,27,28,Apr-19,1,1,0
669,user_669,5164,119,104,15,May-19,0,1,1
670,user_670,9023,73,52,21,Mar-19,2,0,0
671,user_671,269,9,9,0,Jan-18,16,0,0
672,user_672,14273,223,146,77,May-19,0,1,1
673,user_673,2064,10,10,0,Feb-18,15,0,0
674,user_674,149,4,3,1,Feb-19,3,0,0
675,user_675,12468,287,274,13,Mar-19,2,0,0
676,user_676,2290,9,9,0,Nov-18,6,0,0
677,user_677,94,16,15,1,Apr-19,1,1,0
678,user_678,4995,97,97,0,Dec-18,5,0,0
679,user_679,4801,119,82,37,Apr-19,1,1,0
680,user_680,13491,123,38,85,May-19,0,1,1
681,user_681,57080,549,370,179,May-19,0,1,1
682,user_682,306,5,5,0,Jul-18,10,0,0
683,user_683,300,39,13,26,Mar-19,2,0,0
684,user_684,26383,968,872,96,May-19,0,1,1
685,user_685,17380,481,413,68,May-19,0,1,1
686,user_686,242594,96,94,2,Mar-19,2,0,0
687,user_687,650,14,14,0,Nov-18,6,0,0
688,user_688,4321,353,340,13,May-19,0,1,1
689,user_689,1836,49,23,26,Mar-19,2,0,0
690,user_690,33541,220,179,41,May-19,0,0,1
691,user_691,40312,330,150,180,May-19,0,1,1
692,user_692,389,16,11,5,Apr-19,1,1,0
693,user_693,69227,1234,715,519,May-19,0,1,1
694,user_694,7443,52,46,6,Feb-19,3,0,0
695,user_695,1822,22,8,14,Apr-19,1,1,0
696,user_696,2840,93,92,1,Jan-19,4,0,0
697,user_697,19,2,2,0,Jan-18,16,0,0
698,user_698,26207,56,19,37,May-19,0,1,1
699,user_699,183,13,13,0,Aug-18,9,0,0
700,user_700,2190,35,35,0,Nov-18,6,0,0
701,user_701,15012,602,390,212,May-19,0,1,1
702,user_702,34603,301,123,178,May-19,0,1,1
703,user_703,8076,146,93,53,May-19,0,0,1
704,user_704,41,3,3,0,Jan-18,16,0,0
705,user_705,14418,43,43,0,Jun-18,11,0,0
706,user_706,3956,51,49,2,Apr-19,1,1,0
707,user_707,1647,35,35,0,Jun-18,11,0,0
708,user_708,299,18,18,0,Oct-18,7,0,0
709,user_709,27833,63,46,17,Apr-19,1,1,0
710,user_710,72412,1538,1330,208,May-19,0,1,1
711,user_711,10,1,0,1,Feb-19,3,0,0
712,user_712,5624,62,61,1,Jan-19,4,0,0
713,user_713,27191,384,240,144,May-19,0,1,1
715,user_715,8462,284,2,282,May-19,0,1,1
716,user_716,12307,153,128,25,Apr-19,1,1,0
717,user_717,10362,110,77,33,Apr-19,1,1,0
718,user_718,178,6,6,0,Jan-18,16,0,0
719,user_719,3652,185,122,63,May-19,0,1,1
720,user_720,7004,143,84,59,May-19,0,1,1
721,user_721,35813,589,536,53,May-19,0,1,1
722,user_722,10721,20,20,0,Feb-18,15,0,0
724,user_724,10273,291,218,73,May-19,0,1,1
725,user_725,2433,19,17,2,Apr-19,1,1,0
726,user_726,8518,175,109,66,Apr-19,1,1,0
727,user_727,51,6,6,0,Jan-18,16,0,0
728,user_728,231,23,17,6,May-19,0,1,1
729,user_729,19458,215,32,183,May-19,0,1,1
730,user_730,7894,161,161,0,May-18,12,0,0
731,user_731,12250,546,430,116,May-19,0,1,1
732,user_732,9,2,2,0,Mar-18,14,0,0
733,user_733,27,5,5,0,Dec-18,5,0,0
734,user_734,22823,84,59,25,Apr-19,1,1,0
735,user_735,993,6,6,0,Jan-18,16,0,0
736,user_736,24944,530,359,171,Apr-19,1,1,0
737,user_737,25560,530,334,196,May-19,0,1,1
738,user_738,6069,121,56,65,May-19,0,1,1
739,user_739,404,26,25,1,Feb-19,3,0,0
740,user_740,253,9,9,0,Jun-18,11,0,0
741,user_741,13995,313,266,47,Mar-19,2,0,0
742,user_742,12401,189,171,18,May-19,0,1,1
743,user_743,676,126,89,37,May-19,0,1,1
745,user_745,1675,36,36,0,Dec-18,5,0,0
746,user_746,3541,151,141,10,May-19,0,0,1
747,user_747,4761,140,72,68,May-19,0,1,1
748,user_748,51,4,4,0,Oct-18,7,0,0
749,user_749,11917,413,294,119,May-19,0,1,1
750,user_750,4446,71,68,3,Jan-19,4,0,0
751,user_751,1860,37,37,0,Oct-18,7,0,0
752,user_752,6635,93,71,22,Jan-19,4,0,0
754,user_754,53832,249,27,222,May-19,0,1,1
755,user_755,916,33,29,4,Apr-19,1,1,0
756,user_756,11060,237,184,53,May-19,0,1,1
757,user_757,4191,74,69,5,Apr-19,1,1,0
758,user_758,1979,198,150,48,Apr-19,1,1,0
759,user_759,9139,324,165,159,May-19,0,1,1
760,user_760,43134,949,876,73,Apr-19,1,1,0
761,user_761,857,39,25,14,Apr-19,1,1,0
762,user_762,72009,1168,506,662,May-19,0,1,1
763,user_763,157,6,3,3,Jan-19,4,0,0
764,user_764,52478,553,342,211,May-19,0,1,1
765,user_765,1301,48,48,0,Dec-18,5,0,0
766,user_766,10245,243,227,16,May-19,0,1,1
767,user_767,3009,502,252,250,May-19,0,1,1
768,user_768,2829,11,11,0,Jan-18,16,0,0
769,user_769,32,9,0,9,Apr-19,1,1,0
770,user_770,3645,18,18,0,Feb-18,15,0,0
771,user_771,2114,58,56,2,Apr-19,1,1,0
772,user_772,5888,149,113,36,May-19,0,1,1
773,user_773,6256,143,100,43,May-19,0,1,1
774,user_774,33182,1041,703,338,May-19,0,1,1
775,user_775,949,16,16,0,Aug-18,9,0,0
776,user_776,162716,1557,1008,549,May-19,0,1,1
777,user_777,13345,521,346,175,May-19,0,1,1
778,user_778,6935,131,80,51,Apr-19,1,1,0
779,user_779,10057,128,101,27,May-19,0,1,1
780,user_780,2363,29,29,0,Dec-18,5,0,0
781,user_781,7344,136,135,1,Jan-19,4,0,0
782,user_782,2746,72,69,3,Apr-19,1,1,0
783,user_783,1983,40,40,0,Jul-18,10,0,0
784,user_784,1612,62,42,20,Apr-19,1,1,0
785,user_785,697,24,24,0,May-18,12,0,0
786,user_786,2330,112,98,14,Mar-19,2,0,0
787,user_787,23229,15,10,5,Jan-19,4,0,0
788,user_788,48556,304,169,135,May-19,0,1,1
789,user_789,511,4,3,1,Feb-19,3,0,0
790,user_790,24913,137,128,9,May-19,0,1,1
791,user_791,534,6,5,1,Mar-19,2,0,0
793,user_793,94493,298,212,86,Apr-19,1,1,0
794,user_794,4771,111,55,56,May-19,0,1,1
795,user_795,3848,51,48,3,May-19,0,0,1
796,user_796,40123,528,417,111,May-19,0,1,1
797,user_797,6475,572,370,202,May-19,0,1,1
798,user_798,17681,245,70,175,May-19,0,1,1
799,user_799,5252,118,100,18,May-19,0,1,1
800,user_800,8338,421,354,67,May-19,0,1,1
801,user_801,14524,593,324,269,May-19,0,1,1
802,user_802,304,10,10,0,Feb-18,15,0,0
803,user_803,7641,224,113,111,May-19,0,1,1
804,user_804,15435,896,570,326,May-19,0,1,1
805,user_805,2423,78,62,16,Mar-19,2,0,0
806,user_806,608,52,14,38,May-19,0,1,1
807,user_807,15625,157,122,35,May-19,0,1,1
808,user_808,1526,26,26,0,May-18,12,0,0
809,user_809,27355,1219,719,500,May-19,0,1,1
810,user_810,6573,395,360,35,Apr-19,1,1,0
811,user_811,1255,26,6,20,May-19,0,1,1
812,user_812,9559,80,68,12,Feb-19,3,0,0
813,user_813,19964,1026,605,421,May-19,0,1,1
815,user_815,10549,39,33,6,Feb-19,3,0,0
816,user_816,55,4,3,1,Jan-19,4,0,0
817,user_817,59266,933,575,358,May-19,0,1,1
818,user_818,577491,574,488,86,May-19,0,1,1
819,user_819,11566,94,90,4,Jan-19,4,0,0
820,user_820,45766,78,78,0,Dec-18,5,0,0
821,user_821,2204,66,24,42,Apr-19,1,1,0
822,user_822,7520,19,19,0,Oct-18,7,0,0
823,user_823,242,29,6,23,May-19,0,1,1
824,user_824,28201,160,137,23,Apr-19,1,1,0
825,user_825,57938,373,281,92,May-19,0,1,1
826,user_826,2128,21,21,0,Jul-18,10,0,0
827,user_827,8585,369,314,55,May-19,0,1,1
828,user_828,3746,55,40,15,Mar-19,2,0,0
829,user_829,166,22,22,0,Oct-18,7,0,0
830,user_830,9,2,2,0,Mar-18,14,0,0
831,user_831,10108,420,420,0,Aug-18,9,0,0
832,user_832,20494,64,64,0,Sep-18,8,0,0
833,user_833,68271,1641,985,656,May-19,0,1,1
834,user_834,171,5,4,1,Feb-19,3,0,0
835,user_835,6875,200,174,26,May-19,0,1,1
836,user_836,6909,836,776,60,May-19,0,1,1
837,user_837,23629,614,554,60,May-19,0,1,1
838,user_838,53003,707,375,332,May-19,0,1,1
839,user_839,3512,67,37,30,Feb-19,3,0,0
840,user_840,22072,594,480,114,May-19,0,1,1
841,user_841,102827,59,59,0,Jul-18,10,0,0
842,user_842,3934,130,60,70,Apr-19,1,1,0
843,user_843,18908,1005,830,175,May-19,0,1,1
844,user_844,5891,29,29,0,Sep-18,8,0,0
845,user_845,24891,197,100,97,May-19,0,1,1
846,user_846,2722,139,60,79,May-19,0,1,1
847,user_847,1482,39,38,1,Mar-19,2,0,0
848,user_848,13145,135,135,0,Sep-18,8,0,0
849,user_849,139,5,5,0,Feb-18,15,0,0
850,user_850,2671,74,50,24,May-19,0,1,1
851,user_851,1015,12,11,1,Apr-19,1,1,0
852,user_852,11684,196,151,45,May-19,0,1,1
853,user_853,12681,153,108,45,May-19,0,1,1
854,user_854,47,8,8,0,Jan-18,16,0,0
855,user_855,1646,50,0,50,Apr-19,1,1,0
856,user_856,92398,442,283,159,May-19,0,1,1
857,user_857,16456,162,152,10,Apr-19,1,1,0
858,user_858,946,34,0,34,Feb-19,3,0,0
859,user_859,8358,111,81,30,May-19,0,1,1
860,user_860,12922,83,82,1,Feb-19,3,0,0
861,user_861,509,11,4,7,May-19,0,0,1
862,user_862,10330,458,439,19,Apr-19,1,1,0
863,user_863,6306,345,223,122,May-19,0,1,1
864,user_864,7381,308,193,115,Mar-19,2,0,0
865,user_865,16385,128,115,13,May-19,0,0,1
867,user_867,3011,22,21,1,Feb-19,3,0,0
868,user_868,1016,61,5,56,May-19,0,1,1
869,user_869,6116,55,2,53,May-19,0,1,1
870,user_870,2517,100,100,0,Sep-18,8,0,0
871,user_871,41,6,6,0,Jun-18,11,0,0
872,user_872,2750,54,14,40,Apr-19,1,1,0
873,user_873,41,7,7,0,Feb-18,15,0,0
874,user_874,426,8,0,8,May-19,0,1,1
875,user_875,56191,441,372,69,May-19,0,1,1
876,user_876,8053,34,33,1,Jan-19,4,0,0
877,user_877,18336,351,60,291,May-19,0,1,1
879,user_879,21,4,0,4,May-19,0,0,1
880,user_880,190,6,6,0,Jan-18,16,0,0
881,user_881,9267,94,94,0,Aug-18,9,0,0
882,user_882,8062,87,86,1,Apr-19,1,1,0
883,user_883,24899,1432,918,514,May-19,0,1,1
884,user_884,492,16,13,3,Jan-19,4,0,0
885,user_885,254,6,5,1,Apr-19,1,1,0
886,user_886,3150,18,15,3,Mar-19,2,0,0
887,user_887,6429,54,33,21,Feb-19,3,0,0
888,user_888,3838,141,122,19,May-19,0,0,1
889,user_889,6440,125,117,8,Feb-19,3,0,0
890,user_890,6537,184,79,105,May-19,0,0,1
891,user_891,26348,894,738,156,Apr-19,1,1,0
892,user_892,34991,1450,813,637,May-19,0,1,1
893,user_893,2301,35,35,0,May-18,12,0,0
894,user_894,146,14,14,0,Jul-18,10,0,0
895,user_895,10833,148,108,40,May-19,0,0,1
896,user_896,27,5,5,0,Feb-18,15,0,0
897,user_897,5770,108,79,29,Mar-19,2,0,0
898,user_898,6507,261,242,19,May-19,0,1,1
899,user_899,10,4,4,0,Apr-18,13,0,0
900,user_900,51055,21,21,0,Apr-18,13,0,0
901,user_901,1068,59,55,4,Jan-19,4,0,0
902,user_902,97138,294,165,129,May-19,0,1,1
903,user_903,50,1,1,0,Jan-18,16,0,0
904,user_904,2495,21,1,20,May-19,0,1,1
905,user_905,12041,211,132,79,May-19,0,1,1
906,user_906,4998,75,1,74,May-19,0,1,1
907,user_907,1772,81,60,21,May-19,0,1,1
908,user_908,19,4,2,2,Jan-19,4,0,0
909,user_909,56655,1026,425,601,May-19,0,1,1
910,user_910,2827,103,31,72,Apr-19,1,1,0
911,user_911,2455,249,239,10,Apr-19,1,1,0
912,user_912,620,13,12,1,Mar-19,2,0,0
913,user_913,2812,58,52,6,Apr-19,1,1,0
914,user_914,1354,7,7,0,Sep-18,8,0,0
915,user_915,47055,729,508,221,May-19,0,1,1
917,user_917,7043,209,202,7,Apr-19,1,1,0
918,user_918,20427,528,470,58,Apr-19,1,1,0
919,user_919,19959,50,22,28,May-19,0,1,1
920,user_920,6465,119,92,27,May-19,0,1,1
921,user_921,1297,89,67,22,Apr-19,1,1,0
922,user_922,3763,88,81,7,May-19,0,1,1
923,user_923,3832,84,81,3,Jan-19,4,0,0
924,user_924,1412,16,16,0,Feb-18,15,0,0
925,user_925,3945,164,150,14,Apr-19,1,1,0
926,user_926,534,7,7,0,Jun-18,11,0,0
927,user_927,1416,57,57,0,Dec-18,5,0,0
928,user_928,986,29,11,18,Apr-19,1,1,0
929,user_929,2378,145,102,43,May-19,0,1,1
930,user_930,953,42,39,3,May-19,0,1,1
931,user_931,54,2,1,1,Jan-19,4,0,0
932,user_932,11224,310,289,21,Feb-19,3,0,0
933,user_933,1755,246,221,25,Apr-19,1,1,0
934,user_934,390,2,2,0,Sep-18,8,0,0
935,user_935,1544,30,22,8,Apr-19,1,1,0
936,user_936,3052,8,8,0,Mar-18,14,0,0
937,user_937,126,16,16,0,Jun-18,11,0,0
938,user_938,616,30,30,0,Aug-18,9,0,0
939,user_939,2013,9,9,0,May-18,12,0,0
940,user_940,1788,19,0,19,Apr-19,1,1,0
941,user_941,36584,514,265,249,Apr-19,1,1,0
942,user_942,1349,67,67,0,Jun-18,11,0,0
943,user_943,3291,25,24,1,Feb-19,3,0,0
944,user_944,15732,206,115,91,May-19,0,1,1
945,user_945,2199,181,137,44,May-19,0,1,1
946,user_946,8083,181,181,0,May-18,12,0,0
947,user_947,7343,742,539,203,May-19,0,1,1
948,user_948,8240,240,168,72,May-19,0,1,1
950,user_950,3908,42,28,14,May-19,0,0,1
951,user_951,168,18,18,0,Apr-18,13,0,0
952,user_952,5530,202,140,62,Apr-19,1,1,0
953,user_953,23206,467,341,126,May-19,0,1,1
954,user_954,538,18,8,10,May-19,0,1,1
955,user_955,64,4,4,0,Jul-18,10,0,0
956,user_956,178,13,12,1,Mar-19,2,0,0
957,user_957,9,2,2,0,Mar-18,14,0,0
958,user_958,8132,174,116,58,Mar-19,2,0,0
959,user_959,97,3,2,1,May-19,0,0,1
960,user_960,2721,96,89,7,May-19,0,1,1
961,user_961,686,60,49,11,Mar-19,2,0,0
962,user_962,67035,1262,648,614,May-19,0,1,1
963,user_963,22229,560,426,134,May-19,0,1,1
964,user_964,50426,339,273,66,May-19,0,1,1
965,user_965,13566,112,112,0,Oct-18,7,0,0
966,user_966,27,4,3,1,May-19,0,0,1
967,user_967,58031,1309,882,427,May-19,0,1,1
968,user_968,4529,80,57,23,Mar-19,2,0,0
969,user_969,41235,651,362,289,May-19,0,1,1
970,user_970,710,16,10,6,Apr-19,1,1,0
971,user_971,1221,10,10,0,Jan-18,16,0,0
972,user_972,1050,32,24,8,Apr-19,1,1,0
973,user_973,5349,95,59,36,May-19,0,1,1
974,user_974,1360,64,58,6,Mar-19,2,0,0
975,user_975,3045,22,21,1,Mar-19,2,0,0
976,user_976,68578,174,74,100,May-19,0,1,1
977,user_977,1278,72,27,45,Apr-19,1,1,0
978,user_978,5818,290,258,32,Apr-19,1,1,0
979,user_979,38,2,2,0,Jan-18,16,0,0
980,user_980,222827,209,145,64,May-19,0,1,1
981,user_981,5145,226,120,106,May-19,0,1,1
982,user_982,4574,115,85,30,Mar-19,2,0,0
983,user_983,36,7,7,0,Jan-18,16,0,0
984,user_984,10726,154,153,1,Mar-19,2,0,0
985,user_985,22535,975,714,261,May-19,0,1,1
986,user_986,37,6,6,0,Feb-18,15,0,0
987,user_987,43,1,1,0,Feb-18,15,0,0
988,user_988,551,183,68,115,May-19,0,1,1
989,user_989,209,3,3,0,Aug-18,9,0,0
990,user_990,1060,11,11,0,Jul-18,10,0,0
991,user_991,18077,755,65,690,May-19,0,1,1
992,user_992,16375,773,551,222,May-19,0,1,1
993,user_993,43,14,14,0,Aug-18,9,0,0
994,user_994,2603,137,77,60,May-19,0,1,1
995,user_995,51343,221,146,75,May-19,0,1,1
996,user_996,90,3,2,1,Feb-19,3,0,0
997,user_997,3270,96,96,0,Aug-18,9,0,0
998,user_998,415,7,7,0,Sep-18,8,0,0
999,user_999,13790,237,147,90,May-19,0,1,1
1000,user_1000,21565,39,39,0,Jun-18,11,0,0
1001,user_1001,1341,34,34,0,Jun-18,11,0,0
1002,user_1002,28939,254,133,121,Mar-19,2,0,0
1003,user_1003,17371,103,72,31,May-19,0,1,1
1004,user_1004,25,5,5,0,Jan-18,16,0,0
1005,user_1005,17847,268,227,41,May-19,0,1,1
1006,user_1006,6220,9,0,9,Apr-19,1,1,0
1007,user_1007,1820,47,28,19,May-19,0,1,1
1008,user_1008,28,6,6,0,Nov-18,6,0,0
1009,user_1009,34958,773,575,198,May-19,0,1,1
1010,user_1010,23530,802,416,386,May-19,0,1,1
1011,user_1011,1220,40,40,0,Apr-18,13,0,0
1012,user_1012,21577,593,426,167,May-19,0,1,1
1013,user_1013,1855,12,12,0,Jul-18,10,0,0
1014,user_1014,24600,142,91,51,May-19,0,1,1
1015,user_1015,5917,71,67,4,Feb-19,3,0,0
1016,user_1016,1341,74,74,0,Sep-18,8,0,0
1017,user_1017,43719,575,140,435,May-19,0,1,1
1018,user_1018,6026,214,119,95,May-19,0,1,1
1019,user_1019,7386,281,151,130,May-19,0,1,1
1020,user_1020,6037,31,31,0,Aug-18,9,0,0
1021,user_1021,12394,427,378,49,Apr-19,1,1,0
1022,user_1022,10,1,1,0,Jul-18,10,0,0
1023,user_1023,6948,44,9,35,Apr-19,1,1,0
1024,user_1024,95672,166,2,164,May-19,0,1,1
1027,user_1027,326,7,2,5,Mar-19,2,0,0
1028,user_1028,7124,182,149,33,May-19,0,1,1
1029,user_1029,4432,67,36,31,May-19,0,1,1
1030,user_1030,37,6,5,1,Mar-19,2,0,0
1031,user_1031,8483,317,317,0,Sep-18,8,0,0
1032,user_1032,1442,50,50,0,May-18,12,0,0
1033,user_1033,3027,46,26,20,May-19,0,0,1
1034,user_1034,25,3,2,1,Feb-19,3,0,0
1035,user_1035,219526,710,482,228,May-19,0,1,1
1036,user_1036,714,14,14,0,May-18,12,0,0
1037,user_1037,1537,152,4,148,May-19,0,1,1
1038,user_1038,9002,142,6,136,May-19,0,1,1
1039,user_1039,888,27,27,0,Oct-18,7,0,0
1040,user_1040,965,29,26,3,Jan-19,4,0,0
1041,user_1041,62,9,9,0,Aug-18,9,0,0
1042,user_1042,1004,9,6,3,Apr-19,1,1,0
1043,user_1043,2015,30,21,9,Apr-19,1,1,0
1044,user_1044,14162,146,55,91,May-19,0,1,1
1045,user_1045,2466,222,184,38,May-19,0,1,1
1046,user_1046,33582,49,40,9,Apr-19,1,1,0
1047,user_1047,20034,685,418,267,May-19,0,1,1
1048,user_1048,19627,655,237,418,May-19,0,1,1
1049,user_1049,4,2,2,0,Apr-18,13,0,0
1050,user_1050,8314,131,47,84,May-19,0,1,1
1051,user_1051,15830,391,259,132,May-19,0,1,1
1052,user_1052,524,13,10,3,Mar-19,2,0,0
1053,user_1053,53958,1201,497,704,May-19,0,1,1
1054,user_1054,2566,187,105,82,May-19,0,1,1
1055,user_1055,44727,589,499,90,May-19,0,1,1
1056,user_1056,5809,181,135,46,May-19,0,1,1
1057,user_1057,73224,417,293,124,May-19,0,1,1
1058,user_1058,7268,109,84,25,May-19,0,1,1
1059,user_1059,461,9,9,0,Mar-18,14,0,0
1060,user_1060,16340,249,192,57,May-19,0,1,1
1061,user_1061,39359,164,164,0,Dec-18,5,0,0
1062,user_1062,765,95,49,46,May-19,0,1,1
1063,user_1063,18946,176,147,29,May-19,0,1,1
1064,user_1064,29524,1007,339,668,May-19,0,1,1
1065,user_1065,208,6,4,2,Jan-19,4,0,0
1066,user_1066,162064,660,382,278,May-19,0,1,1
1067,user_1067,10229,177,150,27,Mar-19,2,0,0
1068,user_1068,79424,372,228,144,May-19,0,1,1
1069,user_1069,21460,1080,761,319,May-19,0,1,1
1070,user_1070,39,3,2,1,Apr-19,1,1,0
1071,user_1071,781,6,6,0,Feb-18,15,0,0
1072,user_1072,147,8,5,3,Apr-19,1,1,0
1074,user_1074,2030,114,114,0,Nov-18,6,0,0
1075,user_1075,27053,12,12,0,Jun-18,11,0,0
1076,user_1076,38,8,8,0,May-18,12,0,0
1077,user_1077,23859,947,580,367,May-19,0,1,1
1078,user_1078,1120,17,6,11,Mar-19,2,0,0
1079,user_1079,4585,12,12,0,Jan-18,16,0,0
1080,user_1080,24416,552,440,112,May-19,0,1,1
1081,user_1081,11476,119,92,27,Apr-19,1,1,0
1082,user_1082,21160,123,123,0,Jun-18,11,0,0
1083,user_1083,147186,733,437,296,May-19,0,1,1
1084,user_1084,85,5,5,0,Nov-18,6,0,0
1085,user_1085,1593,18,18,0,Mar-18,14,0,0
1086,user_1086,1231,65,41,24,May-19,0,1,1
1087,user_1087,11,2,2,0,Mar-18,14,0,0
1088,user_1088,2938,129,110,19,Mar-19,2,0,0
1089,user_1089,10025,1006,652,354,May-19,0,1,1
1090,user_1090,1143,47,10,37,Apr-19,1,1,0
1091,user_1091,45396,950,573,377,May-19,0,1,1
1092,user_1092,13861,60,47,13,May-19,0,1,1
1093,user_1093,9036,152,151,1,Mar-19,2,0,0
1094,user_1094,32874,761,688,73,May-19,0,1,1
1096,user_1096,1709,59,17,42,Apr-19,1,1,0
1097,user_1097,4124,109,83,26,May-19,0,1,1
1098,user_1098,172,7,7,0,Feb-18,15,0,0
1099,user_1099,54,1,1,0,Jan-18,16,0,0
1100,user_1100,1534,132,105,27,Apr-19,1,1,0
1101,user_1101,4766,46,12,34,May-19,0,1,1
1102,user_1102,25530,623,533,90,May-19,0,0,1
1103,user_1103,16,3,3,0,Feb-18,15,0,0
